"Sale Product Name","Sale Location","Sale Product SKU","Sale Order Currency","Gross Sale Price","Total Return Refund Net","Actual Net Sales","Item Qty."
"Waffle Knit Henley","Portland","20233067-fco-010721034","USD","115.0","0.0","115.0","1"
"Prospector Hoodie","Portland","20204496-fco-000000101","USD","115.0","0.0","115.0","1"
"Field Flannel Shirt","Portland","20172107-fco-022852069","USD","115.0","0.0","115.0","1"
"Field Flannel Shirt","Portland","20172107-fco-022852067","USD","115.0","0.0","115.0","1"
"Bridle Leather Dog Harness","Portland","20241434-fco-000000095","USD","115.0","0.0","115.0","1"
"Waffle Knit Henley","Portland","20233067-fco-010721033","USD","115.0","0.0","115.0","1"
"Elk Heights Camp Shirt","Portland","20263534-fco-022857614","USD","115.0","0.0","115.0","1"
"Prospector Sweatpants","Portland","20238578-fco-000000099","USD","115.0","0.0","115.0","1"
"Elk Heights Camp Shirt","Portland","20263534-fco-022857630","USD","115.0","0.0","115.0","1"
"Waffle Knit Henley","Portland","20233067-fco-000001922","USD","115.0","0.0","115.0","1"
"Waffle Knit Henley","Portland","20233067-fco-000001925","USD","115.0","0.0","115.0","1"
"Pioneer Pocket T-shirt","Portland","20205128-fco-000000101","USD","114.0","0.0","114.0","2"
"Pioneer Pocket T-shirt","Portland","20205128-fco-000002222","USD","114.0","0.0","114.0","2"
"Wool Jac-shirt","Portland","20288328-fco-007558724","USD","112.5","0.0","112.5","1"
"1 1/2"" Bridle Leather Belt","Portland","20241430-fco-000002513","USD","112.5","0.0","112.5","1"
"Twin Lakes Sport Shirt","Portland","20277948-fco-025010053","USD","112.5","0.0","112.5","1"
"Workshop Rugged Twill Ice Tote","Portland","20286031-fco-007554697","USD","112.5","0.0","112.5","2"
"1970's Logger Thermal Socks","Portland","20075578-fco-005145940","USD","112.0","0.0","112.0","3"
"Original Goatskin Gloves","Portland","11062021-fco-000000329","USD","110.0","0.0","110.0","1"
"Bridle Leather Front Pocket Cash & Card Case","Portland","20234680-fco-000002314","USD","105.0","0.0","105.0","1"
"Elk Heights Camp Shirt","Portland","20263534-fco-022857599","USD","103.5","0.0","103.5","1"
"Twin Falls Travel Hat","Portland","20230530-fco-000000052","USD","102.0","51.0","51.0","2"
"Field Cargo Pants","Portland","20233133-fco-025020944","USD","101.25","225.0","-123.75","2"
"Watch Cap Beanie","Portland","11030235-fco-000000110","USD","100.0","0.0","100.0","2"
"Prospector Crewneck Sweatshirt","Portland","20238580-fco-000000099","USD","99.0","0.0","99.0","1"
"Washed Short Sleeve Feather Cloth Shirt","Portland","20189134-fco-025021413","USD","98.0","0.0","98.0","1"
"Washed Short Sleeve Feather Cloth Shirt","Portland","20189134-fco-025021392","USD","98.0","0.0","98.0","1"
"Washed Short Sleeve Feather Cloth Shirt","Portland","20189134-fco-025020596","USD","98.0","0.0","98.0","1"
"Washed Short Sleeve Feather Cloth Shirt","Portland","20189134-fco-025021400","USD","98.0","0.0","98.0","1"
"Washed Short Sleeve Feather Cloth Shirt","Portland","20189134-fco-025020599","USD","98.0","0.0","98.0","1"
"Washed Short Sleeve Feather Cloth Shirt","Portland","20189134-fco-025021398","USD","98.0","0.0","98.0","1"
"Washed Short Sleeve Feather Cloth Shirt","Portland","20189134-fco-025020598","USD","98.0","0.0","98.0","1"
"Washed Short Sleeve Feather Cloth Shirt","Portland","20189134-fco-025020595","USD","98.0","98.0","0.0","2"
"210G Merino Wool Short Sleeve Crewneck","Portland","20067699-fco-000170248","USD","95.0","0.0","95.0","1"
"Bridle Leather Dog Leash","Portland","20241378-fco-000002314","USD","95.0","0.0","95.0","1"
"210G Merino Wool Short Sleeve Crewneck","Portland","20067699-fco-000000136","USD","95.0","0.0","95.0","1"
"Granite Mountain 6"" Shorts","Portland","20190979-fco-025021537","USD","95.0","0.0","95.0","1"
"Granite Mountain Pull On Shorts","Portland","20277944-fco-003942685","USD","95.0","0.0","95.0","1"
"Waffle Knit Thermal Crewneck","Portland","20067706-fco-000000076","USD","95.0","0.0","95.0","1"
"Granite Mountain Pull On Shorts","Portland","20277944-fco-009101626","USD","95.0","0.0","95.0","1"
"Granite Mountain 6"" Shorts","Portland","20190979-fco-020400129","USD","95.0","0.0","95.0","1"
"Granite Mountain 6"" Shorts","Portland","20190979-fco-020398440","USD","95.0","0.0","95.0","1"
"Waffle Knit Thermal Crewneck","Portland","20183578-fco-000000112","USD","95.0","0.0","95.0","1"
"Waffle Knit Thermal Crewneck","Portland","20067706-fco-010721037","USD","95.0","0.0","95.0","1"
"DENIM WORK SHIRT","Portland","20249478-fco-021942499","USD","93.0","0.0","93.0","1"
"Everyday Crew Socks","Portland","11064021-fco-000000122","USD","90.0","0.0","90.0","3"
"Frontier Graphic T-shirt","Portland","20277962-fco-025022106","USD","90.0","0.0","90.0","2"
"Insulated Water Bottle","Portland","20270928-fco-024559021","USD","90.0","0.0","90.0","2"
"Dry Tin Cloth Logger Mesh Cap","Portland","20278086-fco-015920256","USD","90.0","0.0","90.0","2"
"Dry Tin Cloth Jac-Shirt","Portland","20258678-fco-000000052","USD","88.5","0.0","88.5","1"
"LONG SLEEVE PIONEER POCKET T-SHIRT","Portland","20263547-fco-009352171","USD","88.0","0.0","88.0","1"
"LONG SLEEVE PIONEER POCKET T-SHIRT","Portland","20263547-fco-000000105","USD","88.0","0.0","88.0","1"
"Oil Finish Single Tin Cloth Pants","Portland","20204457-fco-007583171","USD","87.75","0.0","87.75","1"
"BALLARD WATCH CAP","Portland","20249028-fco-000000110","USD","87.0","0.0","87.0","3"
"Waffle Knit Thermal Crewneck","Portland","20067706-fco-005932648","USD","85.5","0.0","85.5","1"
"Tin Cloth Packer Hat","Portland","20211128-fco-000000054","USD","85.0","0.0","85.0","1"
"Mesquite Lockback Knife","Portland","20163731-fco-000002314","USD","85.0","0.0","85.0","1"
"Prospector Crewneck Sweatshirt","Portland","20270482-fco-018109083","USD","81.0","0.0","81.0","1"
"Prospector Crewneck Sweatshirt","Portland","20270482-fco-018073481","USD","81.0","0.0","81.0","1"
"1970's Logger Thermal Socks","Portland","20075578-fco-004725005","USD","80.0","0.0","80.0","2"
"Dry Tin Cloth Duckbill Cap","Portland","20286328-fco-015920256","USD","79.75","0.0","79.75","2"
"Frontier Henley T-shirt","Portland","20277956-fco-000000101","USD","75.0","0.0","75.0","1"
"1 1/2"" Bridle Leather Belt","Portland","20241430-fco-000002522","USD","75.0","0.0","75.0","1"
"Frontier Henley T-shirt","Portland","20277956-fco-000000498","USD","75.0","0.0","75.0","1"
"Bridle Leather Dog Collar","Portland","20241380-fco-000002649","USD","75.0","0.0","75.0","1"
"1 1/2"" Bridle Leather Belt","Portland","20241430-fco-000002505","USD","75.0","0.0","75.0","1"
"Frontier Henley T-shirt","Portland","20277956-fco-000000103","USD","75.0","0.0","75.0","1"
"Tin Cloth Travel Kit","Portland","20263597-fco-000000074","USD","75.0","0.0","75.0","1"
"Oil Finish Wax","Portland","20278928-fco-024646251","USD","74.0","0.0","74.0","40"
"Heavyweight Traditional Crew Socks","Portland","20106080-fco-000002138","USD","72.0","0.0","72.0","2"
"Elk Heights Camp Shirt","Portland","20263534-fco-022857592","USD","69.0","0.0","69.0","1"
"Short Sleeve Embroidered Pocket T-Shirt","Portland","20242831-fco-024750506","USD","65.0","0.0","65.0","1"
"Short Sleeve Embroidered Pocket T-Shirt","Portland","20242831-fco-024750514","USD","65.0","0.0","65.0","1"
"Short Sleeve Embroidered Pocket T-Shirt","Portland","20242831-fco-024750501","USD","65.0","0.0","65.0","1"
"Short Sleeve Embroidered Pocket T-Shirt","Portland","20242831-fco-024750513","USD","65.0","0.0","65.0","1"
"Lightweight Alaskan Guide Shirt","Portland","20266730-fco-025019763","USD","60.75","0.0","60.75","1"
"Pioneer Pocket T-shirt","Portland","20205128-fco-025011813","USD","60.0","0.0","60.0","1"
"Pioneer Pocket T-shirt","Portland","20205128-fco-009095699","USD","60.0","0.0","60.0","1"
"Pioneer Pocket T-shirt","Portland","20205128-fco-000002221","USD","60.0","0.0","60.0","1"
"BALLARD WATCH CAP","Portland","20249028-fco-021941422","USD","60.0","0.0","60.0","2"
"Pioneer Pocket T-shirt","Portland","20205128-fco-000266019","USD","60.0","0.0","60.0","1"
"Oil Tin Low-profile Logger Cap","Portland","20271578-fco-000000074","USD","60.0","0.0","60.0","1"
"Pioneer Pocket T-shirt","Portland","20205128-fco-025011816","USD","60.0","0.0","60.0","1"
"Pioneer Pocket T-shirt","Portland","20205128-fco-000170249","USD","60.0","0.0","60.0","1"
"Pioneer Pocket T-shirt","Portland","20205128-fco-000000105","USD","60.0","0.0","60.0","1"
"Dry Tin Cloth Logger Cap","Portland","20278002-fco-000274966","USD","60.0","0.0","60.0","1"
"Oil Tin Low-Profile Cap","Portland","20172158-fco-000000093","USD","60.0","0.0","60.0","1"
"Pioneer Pocket T-shirt","Portland","20205128-fco-000000136","USD","60.0","0.0","60.0","1"
"BALLARD WATCH CAP","Portland","20249028-fco-013745821","USD","60.0","0.0","60.0","2"
"ARCHER THROW BLANKET","Portland","20254278-fco-022040665","USD","58.5","0.0","58.5","1"
"210G Merino Wool Short Sleeve Crewneck","Portland","20067699-fco-000000134","USD","57.0","0.0","57.0","1"
"Insulated Packer Hat","Portland","20240578-fco-000000053","USD","57.0","0.0","57.0","1"
"Insulated Packer Hat","Portland","20240578-fco-000000045","USD","57.0","0.0","57.0","1"
"Short Sleeve Lightweight Alaskan Guide Shirt ","Portland","20248771-fco-025019597","USD","56.25","0.0","56.25","1"
"Twin Lakes Sport Shirt","Portland","20277948-fco-025010058","USD","56.25","0.0","56.25","1"
"1 1/4"" Bridle Leather Belt","Portland","20241431-fco-000002508","USD","56.25","0.0","56.25","1"
"Short Sleeve Lightweight Alaskan Guide Shirt ","Portland","20248771-fco-025019631","USD","56.25","0.0","56.25","1"
"Vintage Flannel Quarter Zip Shirt","Portland","20263533-fco-022857281","USD","55.5","0.0","55.5","1"
"Pioneer Pocket T-shirt","Portland","20205128-fco-009095771","USD","54.0","0.0","54.0","1"
"LONG SLEEVE PIONEER POCKET T-SHIRT","Portland","20263547-fco-009352179","USD","52.8","0.0","52.8","1"
"Twin Falls Travel Hat","Portland","20230530-fco-000000054","USD","51.0","0.0","51.0","1"
"Twin Falls Travel Hat","Portland","20230530-fco-000000055","USD","51.0","0.0","51.0","1"
"Twin Falls Travel Hat","Portland","20230530-fco-000000053","USD","51.0","0.0","51.0","1"
"Lined Ragg Wool Beanie","Portland","20204539-fco-024164971","USD","50.0","0.0","50.0","1"
"Watch Cap Beanie","Portland","11030235-fco-000002341","USD","50.0","0.0","50.0","1"
"Lined Ragg Wool Beanie","Portland","20204539-fco-013917132","USD","50.0","0.0","50.0","1"
"Logger Mesh Cap","Portland","11030237-fco-000000110","USD","45.0","0.0","45.0","1"
"Dog Bowl","Portland","20231629-fco-000000073","USD","45.0","0.0","45.0","1"
"Frontier Graphic T-shirt","Portland","20277963-fco-025022233","USD","45.0","0.0","45.0","1"
"Frontier Graphic T-shirt","Portland","20277964-fco-025022247","USD","45.0","0.0","45.0","1"
"Logger Mesh Cap","Portland","20272929-fco-001814641","USD","45.0","0.0","45.0","2"
"Insulated Water Bottle","Portland","20270928-fco-025622212","USD","45.0","0.0","45.0","1"
"Frontier Graphic T-shirt","Portland","20277964-fco-025022248","USD","45.0","0.0","45.0","1"
"Frontier Graphic T-shirt","Portland","20277962-fco-025022109","USD","45.0","0.0","45.0","1"
"Frontier Graphic T-shirt","Portland","20277964-fco-025022249","USD","45.0","0.0","45.0","1"
"Frontier Graphic T-shirt","Portland","20277963-fco-025022234","USD","45.0","0.0","45.0","1"
"Frontier Graphic T-shirt","Portland","20277962-fco-025022107","USD","45.0","0.0","45.0","1"
"Frontier Graphic T-shirt","Portland","20277963-fco-025022231","USD","45.0","0.0","45.0","1"
"Twin Lakes Short Sleeve Sport Shirt","Portland","20277947-fco-025011636","USD","44.1","0.0","44.1","1"
"Twin Lakes Short Sleeve Sport Shirt","Portland","20277947-fco-025010001","USD","44.1","0.0","44.1","1"
"Everyday Crew Socks","Portland","11064021-fco-000000141","USD","43.5","0.0","43.5","2"
"1970's Logger Thermal Sock","Portland","20246178-fco-005146189","USD","40.0","0.0","40.0","1"
"1970's Logger Thermal Socks","Portland","20075578-fco-005145785","USD","40.0","0.0","40.0","1"
"Lures Stoneware Mug","Portland","20282028-fco-000002343","USD","40.0","0.0","40.0","1"
"X Country Outdoorsman Socks","Portland","20075483-fco-004725008","USD","35.0","0.0","35.0","1"
"Brass Lockback Pocket Knife","Portland","20163679-fco-001304094","USD","35.0","0.0","35.0","1"
"X Country Outdoorsman Socks","Portland","20075483-fco-004823702","USD","35.0","0.0","35.0","1"
"X Country Outdoorsman Socks","Portland","20075483-fco-004823701","USD","35.0","0.0","35.0","1"
"X Country Outdoorsman Socks","Portland","20075483-fco-004725010","USD","35.0","0.0","35.0","1"
"X Country Outdoorsman Socks","Portland","20075483-fco-004823703","USD","35.0","0.0","35.0","1"
"Field Flannel Shirt","Portland","20172107-fco-018388101","USD","34.5","0.0","34.5","1"
"Everyday Crew Socks","Portland","11064021-fco-000000679","USD","30.0","0.0","30.0","1"
"Everyday Crew Socks","Portland","11064021-fco-000000116","USD","30.0","0.0","30.0","1"
"BALLARD WATCH CAP","Portland","20249028-fco-000002341","USD","30.0","0.0","30.0","1"
"BALLARD WATCH CAP","Portland","20249028-fco-000002346","USD","30.0","0.0","30.0","1"
"LOGGER MESH CAP","Portland","20263609-fco-022857785","USD","27.0","0.0","27.0","1"
"Trout Dog Toy","Portland","20230332-fco-000000092","USD","25.0","0.0","25.0","1"
"Everyday Crew Socks","Portland","11064021-fco-000000111","USD","13.5","0.0","13.5","1"
"Heritage 5-gauge Wool Sweater","Portland","20263568-fco-022857862","USD","0.0","275.0","-275.0","1"
"Lightweight Alaskan Guide Shirt","Portland","20266730-fco-013953688","USD","0.0","135.0","-135.0","1"
"Journeyman Backpack","Portland","20282278-fco-022852724","USD","0.0","0.0","0.0","1"
"Small Tin Cloth Duffle Bag","Portland","20263594-fco-022852724","USD","0.0","0.0","0.0","1"
"Moleskin Seattle Shirt","Portland","11010394-fco-000170250","USD","0.0","195.0","-195.0","1"
"Field Cargo Shorts","Portland","20277945-fco-025022912","USD","0.0","166.5","-166.5","1"
"Small Dry Bag","Portland","20261028-fco-000002141","USD","0.0","0.0","0.0","1"
"Wool Packer Hat","Portland","11060025-fco-000000126","USD","0.0","115.0","-115.0","1"
"Tin Cloth Packer Hat","Portland","20211128-fco-000000046","USD","0.0","85.0","-85.0","1"
"1 1/2"" Bridle Leather Double Belt","Portland","20241432-fco-000002516","USD","0.0","87.75","-87.75","1"
"Large Rugged Twill Rucksack","Portland","20218833-fco-000000074","USD","0.0","595.0","-595.0","1"
"Rail-Splitter Jeans","Portland","20172097-fco-013111042","USD","0.0","195.0","-195.0","1"
"Medium Tin Cloth Duffle Bag","Portland","20263595-fco-022852724","USD","0.0","0.0","0.0","1"
