"Sale Product Name","Sale Location","Sale Product SKU","Sale Order Currency","Gross Sale Price","Total Return Refund Net","Actual Net Sales","Item Qty."
"W'S EMBROIDERED WESTERN SHIRT","Portland","F1520289096-1-LtIndChamS-M-LKA","USD","288.75","0.0","288.75","2"
"FILSON X HOUSEFLY SWIFTWATER RAIN PONCHO","Portland","F1420293579-1-DkGrnTDye-OS-BGD","USD","285.0","285.0","0.0","1"
"WAFFLE KNIT THERMAL CREWNECK","Portland","F1420288128-1-LtHthGry-XL-PER","USD","285.0","0.0","285.0","3"
"TIN CLOTH TRAVEL KIT","Portland","F2020297432-1-Rust-OS-VNM","USD","281.25","0.0","281.25","6"
"RANGER SHORT FIELD JACKET","Portland","F1420291979-1-DkBge-M-LKA","USD","275.0","0.0","275.0","1"
"W'S CANVAS BARN COAT","Portland","F1520298185-1-FeatherGry-XS-IND","USD","275.0","275.0","0.0","1"
"LIGHT SHOOTING VEST","Portland","F1420232831-1-DkTan-S-BGD","USD","275.0","0.0","275.0","1"
"OIL FIN DBL TIN PANT (REALTREE)","Portland","F1420263416-1-Hardwoods-32x32-LKA","USD","275.0","0.0","275.0","2"
"LOGGER MESH CAP","Portland","F1311030237-1-DkTan-OS-VNM","USD","270.0","0.0","270.0","6"
"LT WT ALASKAN GUIDE SHIRT","Portland","F1420293594-1-ClayBluPd-M-LKA","USD","270.0","0.0","270.0","2"
"W'S RANGER RAINCOAT","Portland","F1520298183-1-DkBge-S-LKA","USD","265.0","0.0","265.0","1"
"DRYDEN BACKPACK","Portland","F2020295178-1-Wsk-OS-VNM","USD","265.0","0.0","265.0","1"
"RANGER SHORT CRUISER","Portland","F1420291978-1-Bur-M-BGD","USD","263.25","0.0","263.25","2"
"ALL-WEATHER 50L DUFFLE","Portland","F2020277994-1-SlatCtnCvt-OS-VNM","USD","262.5","0.0","262.5","2"
"W'S HERITAGE COTTON CRUISER","Portland","F1520298186-1-Nicotine-S-GBR","USD","262.5","0.0","262.5","1"
"TRAVEL PACK","Portland","F2020295180-1-Wsk-OS-VNM","USD","260.0","0.0","260.0","4"
"TIN PACKER HAT","Portland","F1320211128-1-OtrGrn-XL-LKA","USD","255.0","85.0","170.0","3"
"TIN CLOTH MEDIUM DUFFLE BAG","Portland","F2020297431-1-OtrGrn-OS-VNM","USD","250.75","250.75","0.0","1"
"WORKSMITH PANTS","Portland","F1420285047-1-Tarmac-34x34-LKA","USD","250.0","0.0","250.0","2"
"TIN CLOTH SMALL DUFFLE BAG","Portland","F2020297429-1-OtrGrn-OS-VNM","USD","250.0","0.0","250.0","1"
"DRY TIN SHORTS","Portland","F1420248742-1-MarshOlv-38-LKA","USD","250.0","125.0","125.0","2"
"SHORT SLEEVE CHAMBRAY SHIRT","Portland","F1420248774-1-RnsInd-XL-LKA","USD","250.0","0.0","250.0","2"
"JAC-SHIRT","Portland","F1420293582-1-BluHth-XS-LKA","USD","250.0","0.0","250.0","1"
"SHORT SLEEVE CHAMBRAY SHIRT","Portland","F1420248774-1-LtInd-2XL-LKA","USD","250.0","0.0","250.0","2"
"TIN CLOTH SMALL DUFFLE BAG","Portland","F2020297429-1-DkTan-OS-VNM","USD","250.0","0.0","250.0","1"
"MACKINAW WOOL JAC-SHIRT","Portland","F1420263528-1-CfeMtiPd-S-USA","USD","247.5","0.0","247.5","1"
"MACKINAW WOOL JAC-SHIRT","Portland","F1420292528-1-KllyGrnBlk-XS-USA","USD","247.0","0.0","247.0","1"
"MACKINAW WOOL JAC-SHIRT","Portland","F1420292528-1-KllyGrnBlk-M-USA","USD","247.0","0.0","247.0","1"
"W'S 9-OZ. DENIM CRUISER","Portland","F1520298193-1-DkRns-XS-LKA","USD","245.0","0.0","245.0","1"
"W'S AVIATOR SHORT WORK JACKET","Portland","F1520298191-1-FlagBlu-XL-LKA","USD","243.75","0.0","243.75","1"
"W'S AVIATOR SHORT WORK JACKET","Portland","F1520298191-1-DpSea-S-LKA","USD","243.75","0.0","243.75","1"
"OIL TIN LOGGER CAP","Portland","F1320278003-1-DkTan-OS-VNM","USD","240.0","0.0","240.0","4"
"JOURNEYMAN BACKPACK (REALTREE)","Portland","F20263729-1-Hardwoods-022852727","USD","237.5","0.0","237.5","1"
"DRY TIN JAC-SHIRT","Portland","F1420293581-1-NatSeed-M-LKA","USD","236.25","0.0","236.25","2"
"OAKVILLE CANVAS SHORTS","Portland","F1420293588-1-SlateOlv-M-LKA","USD","233.75","0.0","233.75","3"
"SHORT SLEEVE CHAMBRAY SHIRT","Portland","F1420248774-1-IndPd-S-LKA","USD","231.25","0.0","231.25","2"
"FIELD FLANNEL SHIRT","Portland","F1420172107-1-Tan-L-IND","USD","230.0","0.0","230.0","2"
"FIELD FLANNEL SHIRT","Portland","F1420172107-1-FrogCmo-L-IND","USD","230.0","0.0","230.0","2"
"PROSPECTOR HOODIE","Portland","F1420204496-1-OmlHth-XL-BGD","USD","230.0","0.0","230.0","2"
"LINED MACKINAW JAC SHIRT","Portland","F1420232893-1-AcidGrnPd-L-BGD","USD","225.0","0.0","225.0","1"
"TIN CLOTH INSULATED WORK VEST","Portland","F1420172090-1-DkTan-S-KOR","USD","225.0","0.0","225.0","1"
"OIL FIN DBL TIN PANT","Portland","F1420204456-1-DkTan-33x32-USA","USD","225.0","0.0","225.0","1"
"COTTON BLANKET","Portland","F3020293778-1-TanPrt-OS-","USD","225.0","0.0","225.0","1"
"W'S RANGER SHORT LINED CRUISER","Portland","F1520298182-1-DkBge-XS-LKA","USD","225.0","0.0","225.0","1"
"TIN CLOTH MEDIUM DUFFLE BAG","Portland","F2020297431-1-GraniteGrn-OS-VNM","USD","221.25","0.0","221.25","1"
"OAKVILLE CANVAS SHORTS","Portland","F1420293588-1-Gravel-M-LKA","USD","221.0","0.0","221.0","3"
"LOGGER MESH CAP","Portland","F1311030237-1-OtrGrn-OS-VNM","USD","220.5","0.0","220.5","6"
"SHORT SLEEVE CHAMBRAY SHIRT","Portland","F1420248774-1-RnsInd-L-LKA","USD","218.75","0.0","218.75","2"
"ULTRALIGHT JACKET","Portland","F1420296078-1-DkForBur-XL-BGD","USD","215.0","0.0","215.0","1"
"OAKVILLE CANVAS SHORTS","Portland","F1420293588-1-BrzBrn-S-LKA","USD","212.5","0.0","212.5","3"
"S/S FRONTIER SOLID ONE POCKET T-SHIRT","Portland","F1420293593-1-BrtWht-M-BGD","USD","211.75","0.0","211.75","5"
"TRUCKER CAP (W/ PATCH EMBROIDERY)","Portland","F1320294433-1-LtBlu-OS-VNM","USD","211.5","0.0","211.5","6"
"SHORT LINED CRUISER","Portland","F1420232828-1-MilGrn-S-BGD","USD","210.0","0.0","210.0","1"
"W'S CANVAS BARN COAT","Portland","F1520298185-1-FeatherGry-L-IND","USD","206.25","0.0","206.25","1"
"W'S 3GG RUSTIC COTTON CARDIGAN","Portland","F1520298201-1-Chestnut-M-TUN","USD","206.25","0.0","206.25","1"
"RANGER LT WT ANORAK","Portland","F1420293580-1-DkNvy-L-LKA","USD","206.25","0.0","206.25","1"
"W'S CANVAS BARN COAT","Portland","F1520298185-1-FeatherGry-M-IND","USD","206.25","0.0","206.25","1"
"RANGER LT WT ANORAK","Portland","F1420293580-1-DkBge-XS-LKA","USD","206.25","0.0","206.25","1"
"TIN CLOTH TRAVEL KIT","Portland","F2020297432-1-GraniteGrn-OS-VNM","USD","206.25","0.0","206.25","3"
"W'S FIELD JAC-SHIRT (REVERSE SATEEN)","Portland","F1520298180-1-CedarRed-XS-IDN","USD","202.5","0.0","202.5","1"
"PROSPECTOR EMBROIDERED HOODIE","Portland","F1420293804-1-DkBrn-S-BGD","USD","200.0","0.0","200.0","2"
"OAKVILLE CANVAS SHORTS","Portland","F1420293588-1-BrzBrn-M-LKA","USD","199.75","85.0","114.75","3"
"W'S RANGER RAINCOAT","Portland","F1520298183-1-DkBge-M-LKA","USD","198.75","0.0","198.75","1"
"TWIN LAKES SHORT SLEEVE SPORT SHIRT","Portland","F1420277947-1-ShbCmo-M-LKA","USD","196.0","0.0","196.0","2"
"W'S SHORT LINED CRUISER","Portland","F1520289086-1-DkTan-M-LKA","USD","195.0","0.0","195.0","1"
"DEER ISLAND JAC-SHIRT","Portland","F1420105728-1-OngBrn-S-LKA","USD","195.0","195.0","0.0","1"
"TIN CLOTH TOTE BAG WITH ZIPPER","Portland","F2020297428-1-OtrGrn-OS-VNM","USD","195.0","0.0","195.0","1"
"TRAVEL KIT","Portland","F2520286137-1-OtrGrn-OS-USA","USD","195.0","0.0","195.0","1"
"W'S SHORT LINED CRUISER","Portland","F1520289086-1-DkTan-S-LKA","USD","195.0","0.0","195.0","1"
"W'S SHORT LINED CRUISER","Portland","F1520289086-1-Blk-M-LKA","USD","195.0","0.0","195.0","1"
"RANGER SHORT CRUISER","Portland","F1420291978-1-Nvy-XL-BGD","USD","195.0","0.0","195.0","1"
"RANGER SHORT CRUISER","Portland","F1420291978-1-Bur-2XL-BGD","USD","195.0","0.0","195.0","1"
"OIL FIN SGL TIN PANT","Portland","F1420204457-1-DkTan-34x32-USA","USD","195.0","195.0","0.0","1"
"TRAVEL KIT","Portland","F2520286137-1-Tan-OS-USA","USD","195.0","195.0","0.0","2"
"W'S DEER ISLAND JAC-SHIRT","Portland","F1520298184-1-CbtNatPd-S-IDN","USD","195.0","0.0","195.0","1"
"DEER ISLAND JAC-SHIRT","Portland","F1420105728-1-OngBrn-L-LKA","USD","195.0","195.0","0.0","1"
"WAFFLE KNIT THERMAL CREWNECK","Portland","F1420183578-1-Chr-M-PER","USD","190.0","0.0","190.0","2"
"TWIN LAKES SPORT SHIRT","Portland","F1420277948-1-BluMtiPd-M-LKA","USD","187.5","0.0","187.5","2"
"W'S FIELD S/S COVERALL (REVERSE SATEEN)","Portland","F1520298205-1-ArmyGrn-S-IDN","USD","187.5","0.0","187.5","1"
"SHIPWRIGHT FINE TWILL SHIRT","Portland","F1420293591-1-SunBurn-S-LKA","USD","187.5","0.0","187.5","2"
"W'S FIELD CRUISER (REVERSE SATEEN)","Portland","F1520298179-1-FdBlk-S-IDN","USD","187.5","0.0","187.5","1"
"W'S FIELD S/S COVERALL (REVERSE SATEEN)","Portland","F1520298205-1-ArmyGrn-L-IDN","USD","187.5","0.0","187.5","1"
"JAC-SHIRT","Portland","F1420293582-1-BluHth-L-LKA","USD","187.5","0.0","187.5","1"
"OIL TIN LOW-PROFILE LOGGER CAP","Portland","F1320271578-1-Tan-OS-VNM","USD","180.0","0.0","180.0","3"
"TIN CLOTH COMPACT BRIEFCASE (REALTREE)","Portland","F2020263730-1-Hardwoods-OS-VNM","USD","177.5","0.0","177.5","1"
"BEARTOOTH JAC-SHIRT","Portland","F1420277935-1-BdstnTanOm-2XL-LKA","USD","177.0","0.0","177.0","1"
"SCOUT BACKPACK","Portland","F2020277985-1-SlatCtnCvt-OS-VNM","USD","175.0","0.0","175.0","1"
"ALL-WEATHER 50L DUFFLE","Portland","F2020277994-1-BlkCvt-OS-VNM","USD","175.0","0.0","175.0","1"
"W'S 9-OZ. DENIM WORK JEANS","Portland","F1520298203-1-DkRns-27-LKA","USD","175.0","0.0","175.0","1"
"DRY TIN JAC-SHIRT","Portland","F1420293581-1-StormBlu-XL-LKA","USD","175.0","0.0","175.0","1"
"W'S 9-OZ. DENIM WORK JEANS","Portland","F1520298203-1-DkRns-29-LKA","USD","175.0","0.0","175.0","1"
"W'S 9-OZ. DENIM WORK JEANS","Portland","F1520298203-1-DkRns-28-LKA","USD","175.0","0.0","175.0","2"
"ALL-WEATHER 50L DUFFLE","Portland","F2020277994-1-OlvBlkCvt-OS-VNM","USD","175.0","0.0","175.0","1"
"W'S 9-OZ. DENIM WORK JEANS","Portland","F1520298203-1-DkRns-26-LKA","USD","175.0","0.0","175.0","1"
"SCOUT 50L DUFFLE","Portland","F2520277994-1-Blk-OS-VNM","USD","175.0","0.0","175.0","1"
"DRY TIN JAC-SHIRT","Portland","F1420293581-1-NatSeed-XL-LKA","USD","175.0","0.0","175.0","1"
"FILSON'S WASHED SHORT SLEEVE FEATHER CLOTH SHIRT","Portland","F1420293683-1-GrnIvrPd-XL-IND","USD","171.5","0.0","171.5","2"
"FIELD JAC-SHIRT (REVERSE SATEEN)","Portland","F1420277936-1-GryKha-L-LKA","USD","168.75","0.0","168.75","1"
"FILSON'S WASHED FEATHER CLOTH SHIRT","Portland","F1420293682-1-Ivr-S-IND","USD","168.75","0.0","168.75","2"
"SHORT SLEEVE CHAMBRAY SHIRT","Portland","F1420248774-1-IndPd-M-LKA","USD","168.75","0.0","168.75","2"
"W'S FIELD JAC-SHIRT (REVERSE SATEEN)","Portland","F1520298180-1-FeatherGry-M-IDN","USD","168.75","0.0","168.75","1"
"SHORT SLEEVE CHAMBRAY SHIRT","Portland","F1420248774-1-LtInd-M-LKA","USD","168.75","0.0","168.75","2"
"MEDIUMWEIGHT TRADITIONAL CREW SOCK","Portland","F1320106079-1-GryHth-M-USA","USD","166.25","0.0","166.25","5"
"VINTAGE FLANNEL WORK SHIRT","Portland","F1411010689-1-GrnMtiPd-M-IND","USD","165.0","0.0","165.0","1"
"ULTRALIGHT VEST","Portland","F1420296079-1-CyprsDkFor-S-BGD","USD","165.0","0.0","165.0","1"
"VINTAGE FLANNEL WORK SHIRT","Portland","F1411010689-1-GrnMtiPd-XL-IND","USD","165.0","0.0","165.0","1"
"ULTRALIGHT VEST","Portland","F1420296079-1-CyprsDkFor-XL-BGD","USD","165.0","0.0","165.0","1"
"ULTRALIGHT VEST","Portland","F1420296079-1-CyprsDkFor-M-BGD","USD","165.0","0.0","165.0","1"
"ULTRALIGHT JACKET","Portland","F1420114879-1-Raven-M-BGD","USD","161.25","0.0","161.25","1"
"ULTRALIGHT JACKET","Portland","F1420114879-1-Raven-XS-BGD","USD","161.25","0.0","161.25","1"
"OXBOW LAKE TRUNKS","Portland","F1420293587-1-BurPrt-L-LKA","USD","160.0","0.0","160.0","2"
"FILSON X TEN THOUSAND TACTICAL SHORTS (FAST TRACK)","Portland","F1420237128-1-BckthrnBrn-M-VNM","USD","158.39999999999998","0.0","158.39999999999998","3"
"TIN CLOTH PRIMALOFT® VEST","Portland","F1420248735-1-Blk-L-BGD","USD","157.5","0.0","157.5","1"
"S/S FRONTIER GRAPHIC T-SHIRT","Portland","F1420293793-1-AspenGld-M-BGD","USD","157.5","0.0","157.5","4"
"TIN CLOTH PRIMALOFT® VEST","Portland","F1420248735-1-Blk-M-BGD","USD","157.5","0.0","157.5","1"
"DOWN CRUISER VEST (RDS)","Portland","F1420070978-1-DkTan-XL-BGD","USD","155.25","0.0","155.25","1"
"DRY TIN 5 POCKET PANT","Portland","F1420155578-1-MarshOlv-36x30-LKA","USD","155.0","0.0","155.0","1"
"DRY TIN 5 POCKET PANT","Portland","F1420155578-1-Raven-34x32-LKA","USD","155.0","0.0","155.0","1"
"DRY TIN 5 POCKET PANT","Portland","F1420155578-1-MarshOlv-34x32-LKA","USD","155.0","0.0","155.0","1"
"DRY TIN 5 POCKET PANT","Portland","F1420155578-1-Raven-32x32-LKA","USD","155.0","0.0","155.0","1"
"DRY TIN 5 POCKET PANT","Portland","F1420155578-1-MarshOlv-32x30-LKA","USD","155.0","0.0","155.0","1"
"DRY TIN 5 POCKET PANT","Portland","F1420155578-1-MarshOlv-30x30-LKA","USD","155.0","0.0","155.0","1"
"DRY TIN 5 POCKET PANT","Portland","F1420155578-1-Wsk-35x34-LKA","USD","155.0","0.0","155.0","1"
"DRAFTSMAN CANVAS PANTS","Portland","F1420187534-1-DkNvy-34x32-LKA","USD","150.0","0.0","150.0","1"
"FIELD SUPPLY PANTS (REVERSE SATEEN)","Portland","F1420293583-1-WshFtgGrn-36x32-LKA","USD","150.0","0.0","150.0","1"
"DRAFTSMAN CANVAS PANTS","Portland","F1420187534-1-Chr-34x30-LKA","USD","150.0","0.0","150.0","1"
"ALL-WEATHER TOTE BAG","Portland","F2020277990-1-OlvBlkCvt-OS-VNM","USD","150.0","0.0","150.0","1"
"W'S FIELD CAMP SHORTS (REVERSE SATEEN)","Portland","F1520298208-1-DkOch-26-IDN","USD","150.0","0.0","150.0","1"
"DRAFTSMAN CANVAS PANTS","Portland","F1420187534-1-Chr-30x32-LKA","USD","150.0","0.0","150.0","1"
"PROSPECTOR EMBROIDERED HOODIE","Portland","F1420242828-1-PndrsaPine-XS-BGD","USD","150.0","0.0","150.0","2"
"JAC-SHIRT","Portland","F1420288328-1-PineBgePd-S-LKA","USD","150.0","0.0","150.0","1"
"DRAFTSMAN CANVAS PANTS","Portland","F1420187534-1-Chr-34x32-LKA","USD","150.0","0.0","150.0","1"
"TIN CLOTH TRAVEL KIT","Portland","F2020297432-1-OtrGrn-OS-VNM","USD","150.0","0.0","150.0","2"
"BI-FOLD WALLET","Portland","F0320234679-1-Brn-OS-USA","USD","150.0","0.0","150.0","1"
"SWIFTWATER RAIN JACKET","Portland","F1420248728-1-Raven-XS-BGD","USD","147.0","0.0","147.0","1"
"FILSON'S WASHED SHORT SLEEVE FEATHER CLOTH SHIRT","Portland","F1420293683-1-BurPrt-M-IND","USD","147.0","0.0","147.0","2"
"FILSON'S WASHED SHORT SLEEVE FEATHER CLOTH SHIRT","Portland","F1420293683-1-BurPrt-S-IND","USD","147.0","0.0","147.0","2"
"SWIFTWATER RAIN JACKET","Portland","F1420248728-1-Raven-M-BGD","USD","147.0","0.0","147.0","1"
"THE RANGELAND FLANNEL SHIRT","Portland","F1420293590-1-LtHthGry-M-IND","USD","147.0","0.0","147.0","2"
"RANGER SHORT CRUISER","Portland","F1420291978-1-Bur-XS-BGD","USD","146.25","0.0","146.25","1"
"DEER ISLAND JAC-SHIRT","Portland","F1420105728-1-OngBrn-M-LKA","USD","146.25","0.0","146.25","1"
"ALASKAN GUIDE SHIRT (WHOLESALE ONLY STARTING SS25)","Portland","F1411012006-1-DkHthGry-M-LKA","USD","145.0","0.0","145.0","1"
"ALASKAN GUIDE SHIRT","Portland","F1411012006-1-RedBlkPd-M-LKA","USD","145.0","0.0","145.0","1"
"VINTAGE WASH ALASKAN GUIDE SHIRT","Portland","F1420233069-1-BluDkBrnPd-L-LKA","USD","145.0","0.0","145.0","1"
"ANCHORAGE WORK PANTS","Portland","F1420228179-1-GryKha-32x34-LKA","USD","145.0","0.0","145.0","2"
"CHAMBRAY CPO SHIRT","Portland","F1420189139-1-RnsInd-M-LKA","USD","145.0","0.0","145.0","1"
"ALASKAN GUIDE SHIRT","Portland","F1411012006-1-MdntBlkPd-L-LKA","USD","145.0","0.0","145.0","1"
"ANCHORAGE WORK PANTS","Portland","F1420228179-1-GryKha-34x34-LKA","USD","145.0","0.0","145.0","2"
"ALASKAN GUIDE SHIRT (WHOLESALE ONLY STARTING SS25)","Portland","F1411012006-1-DkHthGry-S-LKA","USD","145.0","0.0","145.0","1"
"CHAMBRAY CPO SHIRT","Portland","F1420189139-1-LtInd-XL-LKA","USD","145.0","0.0","145.0","1"
"CHAMBRAY CPO SHIRT","Portland","F1420189139-1-LtInd-M-LKA","USD","145.0","0.0","145.0","1"
"CHAMBRAY CPO SHIRT","Portland","F1420189139-1-RnsInd-XL-LKA","USD","145.0","0.0","145.0","2"
"DENIM GUIDE SHIRT","Portland","F1420291981-1-RnsInd-M-LKA","USD","145.0","0.0","145.0","1"
"ALASKAN GUIDE SHIRT","Portland","F1411012006-1-HthBlkPd-M-LKA","USD","145.0","0.0","145.0","1"
"TIN PACKER HAT","Portland","F1320211128-1-DkTan-L-LKA","USD","144.5","0.0","144.5","2"
"FIELD CARGO SHORTS (REVERSE SATEEN)","Portland","F1420277945-1-BluMussel-38-LKA","USD","138.75","0.0","138.75","1"
"FIELD CARGO SHORTS (REVERSE SATEEN)","Portland","F1420277945-1-WshFtgGrn-42-LKA","USD","138.75","0.0","138.75","1"
