"Sale Product Name","Sale Location","Sale Product SKU","Sale Order Currency","Gross Sale Price","Total Return Refund Net","Actual Net Sales","Item Qty."
"Beartooth Jac-shirt","Portland","20277935-fco-025891979","USD","531.0","295.0","236.0","2"
"Western Vest","Portland","20272328-fco-000000111","USD","531.0","0.0","531.0","2"
"Mackinaw Wool Work Jacket","Portland","20266329-fco-023120922","USD","525.0","0.0","525.0","1"
"Tin Cloth Primaloft® Jacket","Portland","20263397-fco-000000099","USD","516.25","0.0","516.25","2"
"Tin Cloth Primaloft® Jacket","Portland","20263397-fco-000000101","USD","516.25","0.0","516.25","2"
"Wool Jac-shirt","Portland","20288328-fco-024697101","USD","500.0","0.0","500.0","2"
"48 Hour Tin Cloth Duffle Bag - DarkTan - One Size","Portland","20282280-fco-000000073","USD","495.0","0.0","495.0","1"
"Rugged Twill Original Briefcase","Portland","20195528-fco-000971912","USD","495.0","0.0","495.0","1"
"Rugged Twill Original Briefcase","Portland","11070256-fco-000971912","USD","495.0","0.0","495.0","1"
"Rugged Twill Original Briefcase","Portland","11070256-fco-000971913","USD","495.0","0.0","495.0","1"
"Wool Jac-shirt","Portland","20288328-fco-025433583","USD","475.0","0.0","475.0","2"
"Tin Cloth Short Lined Cruiser Jacket","Portland","20232828-fco-000000357","USD","472.5","0.0","472.5","2"
"Women's Dry Tin Barn Coat","Portland","20289087-fco-000001672","USD","472.0","0.0","472.0","2"
"Foul Weather Jacket","Portland","20232887-fco-000000043","USD","470.06","0.0","470.06","2"
"Swiftwater Rain Jacket","Portland","20248728-fco-000000700","USD","463.05999999999995","0.0","463.05999999999995","3"
"Skagit Rain Jacket ","Portland","20147678-fco-008968865","USD","455.0","0.0","455.0","1"
"Field Jac-shirt","Portland","20277936-fco-014424335","USD","450.0","0.0","450.0","2"
"Field Jac-shirt","Portland","20277936-fco-025019477","USD","450.0","0.0","450.0","2"
"Oil Finish Double Tin Cloth Pants","Portland","20204456-fco-000002696","USD","450.0","0.0","450.0","2"
"Traveller Suit Cover","Portland","20264452-fco-005970331","USD","450.0","0.0","450.0","2"
"Lined Mackinaw Wool Jac-shirt","Portland","20232893-fco-022851663","USD","450.0","0.0","450.0","1"
"Ultralight Vest","Portland","20114890-fco-022851405","USD","441.37","0.0","441.37","4"
"Mackinaw Wool Cruiser Jacket","Portland","20266330-fco-000000113","USD","440.0","0.0","440.0","1"
"Jungle Cloth Work Jacket","Portland","20277934-fco-010548942","USD","427.75","0.0","427.75","2"
"Tin Cloth Cruiser Jacket","Portland","20271278-fco-000000043","USD","425.0","0.0","425.0","1"
"Lined Mackinaw Wool Jac-shirt","Portland","20232893-fco-022851665","USD","405.0","0.0","405.0","1"
"Oil Finish Double Tin Cloth Bibs","Portland","20232836-fco-000002050","USD","395.0","0.0","395.0","1"
"24 Hour Tin Cloth Briefcase","Portland","20282279-fco-000000073","USD","395.0","0.0","395.0","1"
"24 Hour Tin Cloth Briefcase","Portland","20231633-fco-000000073","USD","395.0","0.0","395.0","1"
"24 Hour Tin Cloth Briefcase - Otter Green","Portland","20231633-fco-000000074","USD","395.0","0.0","395.0","1"
"Tin Cloth Zipper Tote Bag","Portland","20263590-fco-000000074","USD","390.0","0.0","390.0","2"
"Short Sleeve Chambray Shirt","Portland","20248774-fco-021942454","USD","387.5","0.0","387.5","4"
"Henley Guide Sweater","Portland","11010692-fco-000170245","USD","379.31","379.31","0.0","1"
"Henley Guide Sweater","Portland","11010692-fco-000000099","USD","379.31","0.0","379.31","1"
"Henley Guide Sweater","Portland","11010692-fco-000170246","USD","379.31","0.0","379.31","1"
"Henley Guide Sweater","Portland","11010692-fco-000170241","USD","379.31","0.0","379.31","1"
"Henley Guide Sweater","Portland","11010692-fco-000170243","USD","379.31","0.0","379.31","1"
"Stetson Wolf Canyon Hat","Portland","20031028-fco-000304574","USD","375.0","0.0","375.0","1"
"Stetson Wolf Canyon Hat","Portland","20031028-fco-000002679","USD","375.0","0.0","375.0","1"
"Prospector Embroidered Hoodie","Portland","20285681-fco-025913209","USD","375.0","0.0","375.0","3"
"Jacquard Wool Vest","Portland","20263414-fco-022851587","USD","371.25","0.0","371.25","1"
"Journeyman Backpack","Portland","20282278-fco-000000093","USD","355.5","0.0","355.5","1"
"Rugged Twill Open Tote Bag","Portland","11070260-fco-000971914","USD","350.62","0.0","350.62","2"
"Tin Cloth Short Lined Cruiser Jacket","Portland","20232828-fco-000000358","USD","350.0","0.0","350.0","1"
"Tin Cloth Short Lined Cruiser Jacket","Portland","20232828-fco-025041834","USD","350.0","0.0","350.0","1"
"Tin Cloth Short Lined Cruiser Jacket","Portland","20232828-fco-022850527","USD","350.0","0.0","350.0","1"
"Tin Cloth Short Lined Cruiser Jacket","Portland","20232828-fco-000000356","USD","350.0","0.0","350.0","1"
"Tin Cloth Short Lined Cruiser Jacket","Portland","20232828-fco-000000046","USD","350.0","0.0","350.0","1"
"Tin Cloth Short Lined Cruiser Jacket","Portland","20232828-fco-000000045","USD","350.0","0.0","350.0","1"
"Tin Cloth Short Lined Cruiser Jacket","Portland","20232828-fco-000000043","USD","350.0","0.0","350.0","1"
"Tin Cloth Short Lined Cruiser Jacket","Portland","20232828-fco-025041835","USD","350.0","0.0","350.0","1"
"Tin Cloth Work Jacket","Portland","20232885-fco-000000043","USD","345.0","0.0","345.0","1"
"Tin Cloth Work Jacket","Portland","20232885-fco-000000045","USD","345.0","345.0","0.0","1"
"Waffle Knit Henley","Portland","20288578-fco-007558710","USD","345.0","0.0","345.0","3"
"Tin Cloth Work Jacket","Portland","20232885-fco-000000042","USD","345.0","0.0","345.0","1"
"Lined Mackinaw Wool Jac-shirt","Portland","20232893-fco-023358096","USD","337.5","0.0","337.5","1"
"Lined Mackinaw Wool Jac-shirt","Portland","20232893-fco-023358099","USD","337.5","0.0","337.5","1"
"Crewneck Guide Sweater","Portland","11010691-fco-010759448","USD","330.0","0.0","330.0","1"
"Leather Card Case","Portland","20219178-fco-000000110","USD","330.0","110.0","220.0","4"
"Women's Shelter Cloth Short Work Jacket","Portland","20289089-fco-000000468","USD","325.0","0.0","325.0","1"
"Mackinaw Wool Jacket Liner","Portland","20266332-fco-000000119","USD","325.0","0.0","325.0","1"
"Women's Shelter Cloth Short Work Jacket","Portland","20289089-fco-000000044","USD","325.0","0.0","325.0","1"
"Short Sleeve Lightweight Alaskan Guide Shirt ","Portland","20248771-fco-025019637","USD","310.63","74.38","236.25","4"
"Logger Mesh Cap","Portland","11030237-fco-000000110","USD","310.5","0.0","310.5","8"
"Tin Cloth Work Jacket","Portland","20232885-fco-000000468","USD","310.5","0.0","310.5","1"
"Prospector Embroidered Hoodie","Portland","20285681-fco-025913206","USD","306.25","0.0","306.25","4"
"Surveyor Crossbody Pack","Portland","20277996-fco-000000110","USD","300.0","75.0","225.0","6"
"Bridle Leather Bi-Fold Wallet","Portland","20234679-fco-000002314","USD","300.0","150.0","150.0","2"
"Surveyor 25l Backpack","Portland","20277987-fco-006813334","USD","300.0","150.0","150.0","20"
"Mackinaw Wool Jac-shirt","Portland","20263528-fco-023110904","USD","297.0","0.0","297.0","1"
"Beartooth Jac-shirt","Portland","20277935-fco-026480775","USD","295.0","0.0","295.0","1"
"Mackinaw Wool Blanket","Portland","11080110-fco-000002600","USD","295.0","0.0","295.0","1"
"Tin Cloth Primaloft® Jacket","Portland","20263397-fco-025772204","USD","295.0","0.0","295.0","1"
"Tin Cloth Compact Briefcase","Portland","20263587-fco-000000073","USD","295.0","0.0","295.0","1"
"Western Vest","Portland","20272328-fco-000000117","USD","295.0","0.0","295.0","1"
"Tin Cloth Primaloft® Jacket","Portland","20263397-fco-025772201","USD","295.0","0.0","295.0","1"
"Beartooth Jac-shirt","Portland","20277935-fco-022850517","USD","295.0","0.0","295.0","1"
"Bristol Cardigan Sweater","Portland","20263574-fco-022857984","USD","295.0","0.0","295.0","1"
"Tin Cloth Primaloft® Jacket","Portland","20263397-fco-000000105","USD","295.0","0.0","295.0","1"
"Jungle Cloth Work Jacket","Portland","20277934-fco-010548943","USD","295.0","0.0","295.0","1"
"Medium Tin Cloth Duffle Bag","Portland","20263595-fco-000000073","USD","295.0","0.0","295.0","1"
"Dry Tin Cloth Cruiser","Portland","20277929-fco-016828491","USD","291.56","0.0","291.56","2"
"Alaskan Guide Shirt","Portland","11012006-fco-000000848","USD","290.0","0.0","290.0","2"
"Vintage Wash Alaskan Guide Shirt","Portland","20233069-fco-018109400","USD","290.0","0.0","290.0","2"
"Alaskan Guide Shirt","Portland","11012006-fco-007554623","USD","290.0","0.0","290.0","2"
"Chambray Cpo Shirt","Portland","20189139-fco-012495571","USD","290.0","0.0","290.0","2"
"Anchorage Work Pants","Portland","20228179-fco-007861378","USD","290.0","0.0","290.0","2"
"Alaskan Guide Shirt","Portland","11012006-fco-000000099","USD","290.0","0.0","290.0","2"
"Fishing Guide Vest","Portland","20193499-fco-018411681","USD","285.0","0.0","285.0","1"
"Waffle Knit Thermal Crewneck","Portland","20288128-fco-007558726","USD","285.0","0.0","285.0","3"
"Waffle Knit Thermal Crewneck","Portland","20288128-fco-007558710","USD","285.0","0.0","285.0","3"
"Lightweight Alaskan Guide Shirt","Portland","20266730-fco-000001340","USD","281.81","0.0","281.81","3"
"Surveyor Pullman Pack","Portland","20277995-fco-000000110","USD","275.0","0.0","275.0","1"
"Alaskan Guide Shirt","Portland","11012006-fco-000001185","USD","274.78","0.0","274.78","3"
"Lightweight Alaskan Guide Shirt","Portland","20266730-fco-022857393","USD","270.0","0.0","270.0","2"
"Skinner Fixed-Blade Knife","Portland","20163733-fco-000000040","USD","270.0","135.0","135.0","2"
"Filson X Helinox® Savanna Chair","Portland","20278030-fco-000000074","USD","269.1","0.0","269.1","1"
"Medium Tin Cloth Duffle Bag","Portland","20263595-fco-000000074","USD","265.5","0.0","265.5","1"
"Alaskan Guide Shirt","Portland","11012006-fco-000001181","USD","259.54999999999995","0.0","259.54999999999995","3"
"Wool Roll Neck Fisherman's Sweater","Portland","20263571-fco-000001490","USD","255.0","0.0","255.0","1"
"Tin Cloth Packer Hat","Portland","20211128-fco-000000054","USD","255.0","0.0","255.0","3"
"Wool Roll Neck Fisherman's Sweater","Portland","20263571-fco-022858029","USD","255.0","0.0","255.0","1"
"Rail-Splitter Selvedge Jeans","Portland","20195429-fco-013110895","USD","255.0","255.0","0.0","1"
"Wool Roll Neck Fisherman's Sweater","Portland","20263571-fco-022858023","USD","252.88","0.0","252.88","1"
"Rugged Twill Unscoped Gun Case","Portland","20275078-fco-000002570","USD","252.87","0.0","252.87","1"
"Rugged Twill Unscoped Gun Case","Portland","20275078-fco-000002568","USD","252.87","0.0","252.87","1"
"Prospector Graphic Hoodie","Portland","20285242-fco-025911438","USD","250.0","0.0","250.0","2"
"Wool Jac-shirt","Portland","20288328-fco-025433585","USD","250.0","0.0","250.0","1"
"Prospector Embroidered Hoodie","Portland","20285681-fco-025913208","USD","250.0","125.0","125.0","2"
"Wool Jac-shirt","Portland","20288328-fco-024697102","USD","250.0","0.0","250.0","1"
"Prospector Embroidered Hoodie","Portland","20242828-fco-025915552","USD","250.0","0.0","250.0","2"
"1 1/2"" Bridle Leather Belt","Portland","20241430-fco-000000215","USD","250.0","0.0","250.0","2"
"Wool Jac-shirt","Portland","20288328-fco-007558708","USD","250.0","0.0","250.0","1"
"Wool Jac-shirt","Portland","20288328-fco-025891392","USD","250.0","0.0","250.0","1"
"Wool Jac-shirt","Portland","20288328-fco-024697103","USD","250.0","0.0","250.0","1"
"Short Sleeve Chambray Shirt","Portland","20248774-fco-021942452","USD","250.0","0.0","250.0","2"
"Wool Jac-shirt","Portland","20288328-fco-025011092","USD","250.0","0.0","250.0","1"
"Wool Jac-shirt","Portland","20288328-fco-025891394","USD","250.0","0.0","250.0","1"
"Wool Jac-shirt","Portland","20288328-fco-000000113","USD","250.0","0.0","250.0","1"
"Wool Jac-shirt","Portland","20288328-fco-000000117","USD","250.0","0.0","250.0","1"
"Wool Jac-shirt","Portland","20288328-fco-007558710","USD","250.0","0.0","250.0","1"
"Wool Jac-shirt","Portland","20288328-fco-000000119","USD","250.0","0.0","250.0","1"
"Wool Jac-shirt","Portland","20288328-fco-025891393","USD","250.0","0.0","250.0","1"
"Dry Messenger Bag","Portland","20233052-fco-000002141","USD","248.63","0.0","248.63","3"
"Mackinaw Wool Cruiser Jacket","Portland","20266330-fco-000000833","USD","247.5","0.0","247.5","1"
"Waffle Knit Thermal Crewneck","Portland","20067706-fco-010721032","USD","247.0","0.0","247.0","3"
"Ultralight Hooded Jacket","Portland","20114880-fco-005134880","USD","245.0","0.0","245.0","1"
"Swiftwater Rain Jacket","Portland","20248728-fco-001599738","USD","245.0","0.0","245.0","1"
"Ultralight Hooded Jacket","Portland","20114880-fco-005134874","USD","245.0","0.0","245.0","1"
"Prospector Graphic Hoodie","Portland","20285242-fco-025911435","USD","237.5","0.0","237.5","2"
"Foul Weather Jacket","Portland","20232887-fco-000000045","USD","235.03","235.02","0.009999999999990905","2"
"Foul Weather Jacket","Portland","20283278-fco-024833513","USD","235.03","0.0","235.03","1"
"Foul Weather Jacket","Portland","20232887-fco-000000044","USD","235.03","0.0","235.03","1"
"Foul Weather Jacket","Portland","20232887-fco-000000468","USD","235.03","0.0","235.03","1"
"Foul Weather Jacket","Portland","20232887-fco-000000042","USD","235.02","0.0","235.02","1"
"1 1/2"" Bridle Leather Double Belt","Portland","20241432-fco-000000200","USD","232.06","0.0","232.06","2"
"Waffle Knit Thermal Crewneck","Portland","20263554-fco-018109087","USD","230.0","0.0","230.0","2"
"Waffle Knit Henley","Portland","20233067-fco-000001922","USD","230.0","0.0","230.0","2"
"Rail-Splitter Selvedge Jeans","Portland","20195429-fco-013110897","USD","229.5","0.0","229.5","1"
"Granite Spire Fleece Pullover","Portland","20248528-fco-000000105","USD","225.0","0.0","225.0","1"
"Surveyor 36l Backpack","Portland","20277988-fco-006813334","USD","225.0","0.0","225.0","2"
"Field Cargo Pants","Portland","20233133-fco-025020941","USD","225.0","0.0","225.0","1"
"Field Cargo Pants","Portland","20233133-fco-011280485","USD","225.0","0.0","225.0","1"
"Field Cargo Pants","Portland","20233133-fco-025020942","USD","225.0","0.0","225.0","1"
"Logger Mesh Cap","Portland","11030237-fco-000000074","USD","225.0","0.0","225.0","5"
"Mackinaw Wool Vest","Portland","20266328-fco-000000119","USD","225.0","0.0","225.0","1"
"Mackinaw Wool Vest","Portland","20266328-fco-000170250","USD","225.0","0.0","225.0","1"
"Mackinaw Wool Vest","Portland","20266328-fco-000000113","USD","225.0","0.0","225.0","1"
"Field Cargo Pants","Portland","20233133-fco-011280491","USD","225.0","0.0","225.0","1"
"Tin Cloth Insulated Work Vest","Portland","20172090-fco-000000101","USD","225.0","0.0","225.0","1"
"Field Jac-shirt","Portland","20277936-fco-014424338","USD","225.0","0.0","225.0","1"
"Mackinaw Wool Vest","Portland","11010055-fco-000000353","USD","225.0","0.0","225.0","1"
"Titanium Frame-lock Knife","Portland","20205538-fco-000002349","USD","225.0","0.0","225.0","1"
"Dry Tin Cloth 5-pocket Pants","Portland","20155578-fco-013761936","USD","224.75","0.0","224.75","2"
"Beartooth Jac-shirt","Portland","20277935-fco-022850510","USD","221.25","0.0","221.25","1"
"Smokey Bear Frontier Graphic T-shirt","Portland","20290329-fco-025981468","USD","220.0","0.0","220.0","4"
"Prospector Hoodie","Portland","20204496-fco-025011482","USD","219.93","0.0","219.93","3"
"Tin Cloth Travel Kit","Portland","20263597-fco-000000073","USD","217.5","0.0","217.5","3"
"Wool Roll Neck Fisherman's Sweater","Portland","20263571-fco-000000076","USD","216.75","0.0","216.75","1"
"Ultralight Jacket","Portland","20114879-fco-022851046","USD","215.0","0.0","215.0","1"
"Ultralight Jacket","Portland","20114879-fco-001599782","USD","215.0","0.0","215.0","1"
"Mesh Fishing Strap Vest","Portland","20189130-fco-000000072","USD","210.0","0.0","210.0","1"
"Washed Low-profile Logger Cap","Portland","20278008-fco-025022523","USD","207.90999999999997","0.0","207.90999999999997","6"
"Field Cargo Pants","Portland","20233133-fco-011280489","USD","202.5","0.0","202.5","1"
"Tin Cloth Insulated Work Vest","Portland","20172090-fco-000000042","USD","202.5","0.0","202.5","1"
"Twin Lakes Sport Shirt","Portland","20277948-fco-013953675","USD","200.0","0.0","200.0","2"
"Small Tin Cloth Duffle Bag","Portland","20263594-fco-000000073","USD","200.0","0.0","200.0","1"
"Short Sleeve Lightweight Alaskan Guide Shirt ","Portland","20248771-fco-025019638","USD","199.38","0.0","199.38","3"
"Forestry Cloth Cruising Shirt","Portland","20263529-fco-022850376","USD","198.75","0.0","198.75","1"
"Oil Finish Wax","Portland","20278928-fco-024646251","USD","197.5","0.0","197.5","40"
"Filson X Danner Trail 2650 Hiker Boots","Portland","20210282-fco-024589115","USD","196.2","0.0","196.2","1"
"Washed Short Sleeve Feather Cloth Shirt","Portland","20189134-fco-025020596","USD","196.0","0.0","196.0","2"
"Washed Short Sleeve Feather Cloth Shirt","Portland","20189134-fco-025020595","USD","196.0","0.0","196.0","2"
"Handprinted Camp Shirt","Portland","20277950-fco-025011641","USD","195.0","0.0","195.0","1"
"Moleskin Seattle Shirt","Portland","11010394-fco-000000134","USD","195.0","0.0","195.0","1"
"Moleskin Seattle Shirt","Portland","11010394-fco-000170252","USD","195.0","0.0","195.0","1"
"Heritage 3-gauge Wool Sweater","Portland","20263569-fco-022857894","USD","195.0","0.0","195.0","1"
"Moleskin Seattle Shirt","Portland","11010394-fco-000000135","USD","195.0","0.0","195.0","1"
"Moleskin Seattle Shirt","Portland","11010394-fco-000000800","USD","195.0","0.0","195.0","1"
"Handprinted Camp Shirt","Portland","20277950-fco-025011645","USD","195.0","0.0","195.0","1"
"Rugged Twill Convertible Field Bag","Portland","20295284-fco-000000093","USD","195.0","0.0","195.0","1"
"Moleskin Seattle Shirt","Portland","11010394-fco-013663013","USD","195.0","0.0","195.0","1"
"Moleskin Seattle Shirt","Portland","11010394-fco-013663014","USD","195.0","0.0","195.0","1"
"400G Merino Wool Half-Zip","Portland","20119701-fco-000000099","USD","195.0","0.0","195.0","1"
"Surveyor Messenger Bag","Portland","20277989-fco-006813334","USD","195.0","0.0","195.0","1"
"Rail-Splitter Jeans","Portland","20172097-fco-013105580","USD","195.0","0.0","195.0","2"
"Granite Mountain Pull On Shorts","Portland","20277944-fco-009101625","USD","192.37","0.0","192.37","3"
"Waffle Knit Thermal Crewneck","Portland","20067706-fco-010721034","USD","190.0","0.0","190.0","2"
"Waffle Knit Thermal Crewneck","Portland","20183578-fco-000000112","USD","190.0","0.0","190.0","2"
"Waffle Knit Thermal Crewneck","Portland","20183578-fco-000000116","USD","190.0","57.0","133.0","3"
"Alaskan Guide Shirt","Portland","11012006-fco-000001195","USD","188.5","0.0","188.5","2"
"Twin Lakes Short Sleeve Sport Shirt","Portland","20277947-fco-025011635","USD","188.16","0.0","188.16","4"
"Wool Jac-shirt","Portland","20288328-fco-007558728","USD","187.5","0.0","187.5","1"
"Lightweight Alaskan Guide Shirt","Portland","20266730-fco-000001354","USD","187.31","0.0","187.31","2"
"Washed Low-profile Logger Cap","Portland","20278008-fco-025022524","USD","186.72","0.0","186.72","5"
"Field Cargo Shorts","Portland","20277945-fco-025022912","USD","185.0","0.0","185.0","1"
"Waffle Knit Henley","Portland","20233067-fco-005932645","USD","184.0","0.0","184.0","2"
"Swiftwater Rain Jacket","Portland","20248728-fco-001599781","USD","183.75","0.0","183.75","1"
"Prospector Graphic Hoodie","Portland","20285242-fco-025911436","USD","181.25","0.0","181.25","2"
"Lightweight Alaskan Guide Shirt","Portland","20266730-fco-000001346","USD","180.57","0.0","180.57","2"
"Rail-Splitter Jeans","Portland","20172097-fco-013111042","USD","180.37","0.0","180.37","2"
"Oil Tin Logger Cap","Portland","20288678-fco-026480771","USD","180.0","0.0","180.0","3"
"Filson X Helinox® Table One Hard Top","Portland","20278032-fco-000000074","USD","179.1","0.0","179.1","1"
"Lightweight Down Jac-Shirt","Portland","20202578-fco-000000043","USD","177.0","0.0","177.0","1"
"Rugged Twill Travel Kit","Portland","20286137-fco-000000093","USD","175.5","0.0","175.5","1"
"Eagle Harbor Jac-shirt","Portland","20277937-fco-000000057","USD","175.31","0.0","175.31","1"
"Rugged Twill Open Tote Bag","Portland","11070260-fco-000971912","USD","175.31","0.0","175.31","1"
"Beartooth Cruiser Vest","Portland","20285042-fco-022850510","USD","175.0","0.0","175.0","1"
"Prospector Graphic Hoodie","Portland","20284778-fco-025172975","USD","173.44","0.0","173.44","2"
"Short Sleeve Lightweight Alaskan Guide Shirt ","Portland","20248771-fco-025019631","USD","173.44","0.0","173.44","2"
"Tin Cloth Packer Hat","Portland","20211128-fco-000000052","USD","170.0","0.0","170.0","2"
"Vintage Flannel Work Shirt","Portland","11010689-fco-025133074","USD","165.0","0.0","165.0","1"
"Vintage Flannel Work Shirt","Portland","11010689-fco-023297994","USD","165.0","0.0","165.0","1"
"Smokey Bear Frontier Graphic T-shirt","Portland","20290329-fco-025981469","USD","165.0","0.0","165.0","3"
"Heritage 5-gauge Wool Sweater","Portland","20263568-fco-022857866","USD","165.0","165.0","0.0","1"
"Vintage Flannel Work Shirt","Portland","11010689-fco-025133076","USD","165.0","0.0","165.0","1"
"Vintage Flannel Work Shirt","Portland","11010689-fco-025133078","USD","165.0","0.0","165.0","1"
"Ultralight Vest","Portland","20114890-fco-021939943","USD","165.0","165.0","0.0","1"
"Rail-splitter Lined Jeans","Portland","20233134-fco-018749206","USD","162.57","0.0","162.57","1"
"Prospector Embroidered Hoodie","Portland","20242828-fco-024662036","USD","161.88","0.0","161.88","2"
"Short Sleeve Lightweight Alaskan Guide Shirt ","Portland","20248771-fco-025019640","USD","161.87","0.0","161.87","2"
"Lightweight Alaskan Guide Shirt","Portland","20266730-fco-025018960","USD","160.66","80.33","80.33","2"
"Prospector Hoodie","Portland","20204496-fco-025011230","USD","159.56","0.0","159.56","2"
"Twin Lakes Short Sleeve Sport Shirt","Portland","20277947-fco-025009985","USD","158.76","0.0","158.76","3"
"Dry Tin Cloth 5-pocket Pants","Portland","20155578-fco-007861377","USD","155.0","0.0","155.0","1"
"Dry Tin Cloth 5-pocket Pants","Portland","20155578-fco-007861360","USD","155.0","0.0","155.0","1"
"Dry Tin Cloth 5-pocket Pants","Portland","20155578-fco-013761934","USD","155.0","0.0","155.0","1"
"Dry Tin Cloth 5-pocket Pants","Portland","20155578-fco-013761931","USD","155.0","0.0","155.0","1"
"Dry Tin Cloth 5-pocket Pants","Portland","20155578-fco-013761933","USD","155.0","0.0","155.0","1"
"Dry Tin Cloth 5-pocket Pants","Portland","20155578-fco-007861362","USD","155.0","0.0","155.0","1"
"Tin Cloth Game Bag","Portland","20204449-fco-000002143","USD","155.0","0.0","155.0","1"
"Dry Tin Cloth 5-pocket Pants","Portland","20155578-fco-007861366","USD","155.0","0.0","155.0","1"
"Dry Tin Cloth 5-pocket Pants","Portland","20155578-fco-008353700","USD","155.0","0.0","155.0","1"
"Dry Tin Cloth 5-pocket Pants","Portland","20155578-fco-008355879","USD","155.0","0.0","155.0","1"
"Dry Waist Pack","Portland","20149029-fco-000002141","USD","150.45","0.0","150.45","1"
"Oil Tin Low-profile Logger Cap","Portland","20263616-fco-017871261","USD","150.0","0.0","150.0","2"
"Draftsman Canvas Pants","Portland","20187534-fco-018129888","USD","150.0","0.0","150.0","1"
"Washed Feather Cloth Shirt","Portland","20189133-fco-025020545","USD","150.0","0.0","150.0","2"
"Prospector Hoodie","Portland","20284779-fco-018109087","USD","150.0","0.0","150.0","1"
"Prospector Hoodie","Portland","20284779-fco-018109089","USD","150.0","0.0","150.0","1"
"Draftsman Canvas Pants","Portland","20187534-fco-018129887","USD","150.0","0.0","150.0","1"
"Draftsman Canvas Pants","Portland","20187534-fco-018129902","USD","150.0","0.0","150.0","1"
"Draftsman Canvas Pants","Portland","20187534-fco-012237802","USD","150.0","0.0","150.0","1"
"Draftsman Canvas Pants","Portland","20187534-fco-018129881","USD","150.0","0.0","150.0","1"
"Wool Watch Cap","Portland","11030235-fco-000000092","USD","150.0","0.0","150.0","3"
"Prospector Hoodie","Portland","20284779-fco-018109083","USD","150.0","0.0","150.0","2"
"Draftsman Canvas Pants","Portland","20187534-fco-012237805","USD","150.0","0.0","150.0","1"
"Draftsman Canvas Pants","Portland","20187534-fco-018129883","USD","150.0","0.0","150.0","1"
"Wool Jac-shirt","Portland","20288328-fco-025433581","USD","150.0","0.0","150.0","1"
"Surveyor 25l Backpack","Portland","20277987-fco-000000110","USD","150.0","150.0","0.0","16"
"Draftsman Canvas Pants","Portland","20187534-fco-012237812","USD","150.0","150.0","0.0","1"
"Original Lined Goatskin Gloves","Portland","11062022-fco-000000099","USD","150.0","0.0","150.0","1"
"Prospector Hoodie","Portland","20284779-fco-018073481","USD","150.0","0.0","150.0","1"
"Double Mackinaw Wool Cap","Portland","11060041-fco-002124757","USD","150.0","0.0","150.0","1"
"Short Sleeve Lightweight Alaskan Guide Shirt ","Portland","20248771-fco-025019089","USD","148.76","0.0","148.76","2"
"Short Sleeve Lightweight Alaskan Guide Shirt ","Portland","20248771-fco-025019606","USD","148.75","0.0","148.75","2"
